ID,FEMALE,MALE,BYEAR,AGE,AGEMBTH,HHINC97,POVRAT97,HHBMBF,HHBMOF,HHOMBF,HHBMONLY,HHBFONLY,HHOTHER,MSA97NO,MSA97NCC,MSA97CC,MSA97NK,ETHBLACK,ETHHISP,ETHWHITE,S,EDUCPROF,EDUCPHD,EDUCMAST,EDUCBA,EDUCAA,EDUCHSD,EDUCGED,EDUCDO,PRMONM,PRMONF,PRMSTYUN,PRMSTYPE,PRMSTYAN,PRMSTYAE,PRFSTYUN,PRFSTYPE,PRFSTYAN,PRFSTYAE,SINGLE,MARRIED,COHABIT,OTHSING,FAITHN,FAITHP,FAITHC,FAITHJ,FAITHO,FAITHM,ASVABAR,ASVABWK,ASVABPC,ASVABMK,ASVABNO,ASVABCS,ASVABC,ASVABC4,VERBAL,ASVABMV,HEIGHT,WEIGHT04,WEIGHT11,SF,SM,SFR,SMR,SIBLINGS,REG97NE,REG97NC,REG97S,REG97W,RS97RURL,RS97URBN,RS97UNKN,JOBS,EARNINGS,HOURS,TENURE,CATGOV,CATPRI,CATNPO,CATMIS,CATSE,COLLBARG,URBAN,REGNE,REGNC,REGW,REGS,MSA11NO,MSA11NCC,MSA11CC,MSA11NK,MSA11NIC,EXP
1117,0,1,1984,27,28,145392,914,1,0,0,0,0,0,0,1,0,0,0,0,1,15,0,0,0,0,1,0,0,0,6,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,.0749999,-.6491766,.3777275,-.170002,1.101683,-.1324852,-.0338177,-.1031732,-.1451496,47520,68,120,135,13,17,13,17,1,1,0,0,0,1,0,0,,11.54,50,4.096154,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3.807692
746,0,1,1982,29,29,246474,1627,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,0,0,1,0,0,13,10,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.632899,1.021902,1.564485,1.678043,2.25949,1.681377,1.607652,1.649626,1.378869,97067,70,170,163,18,17,18,17,1,0,1,0,0,0,1,0,6,45,40,4.865385,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,7.403846
3247,0,1,1981,30,30,67300,351,1,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,0,0,1,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,-.1779017,.136323,-.1471993,-.5605407,-1.355562,.6452369,-.1012036,-.2103114,-.0061922,33802,68,145,183,15,13,15,13,4,0,1,0,0,0,1,0,10,10.25,40,2.461539,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4.576923
5769,0,1,1981,30,22,54000,288,1,0,0,0,0,0,0,1,0,0,1,0,0,19,0,0,1,0,0,0,0,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1.403416,.382194,.7980523,1.524738,1.214965,1.593381,1.095147,1.149028,.6290062,86409,67,180,180,14,14,14,14,2,0,0,1,0,1,0,0,4,29,40,6.884615,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.076923
1449,0,1,1980,31,31,133500,1627,1,0,0,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-.3140538,-.0503257,-.2214166,.496556,-.1628766,-1.189219,-.2477112,-.025601,-.145306,41118,69,155,140,16,17,16,17,1,0,0,1,0,0,1,0,11,39,40,4.019231,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,10.94231
3646,0,1,1981,30,34,92000,728,1,0,0,0,0,0,0,1,0,0,1,0,0,16,0,0,0,1,0,0,0,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,-.7106906,.6758733,.2309013,.6851135,.7363707,1.179464,-.1418517,.2459575,.4831701,57986,70,195,160,16,18,16,18,3,0,0,1,0,0,1,0,7,9,45,2.576923,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5.692307
4198,0,1,1983,28,32,43660,274,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,1,0,0,0,0,11,11,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.153781,.8762532,-.7768494,.8225574,-.5563062,-.5694657,.6609549,.580228,.0526177,68961,69,185,205,16,12,16,12,1,0,0,1,0,0,1,0,4,20,50,4.653846,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6.730769
1250,0,1,1982,29,27,246474,1627,1,0,0,0,0,0,0,1,0,0,0,0,1,15,0,0,0,0,0,1,0,0,8,6,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1.137405,.1955022,1.171928,.3168341,2.968231,.0394229,1.000391,.7889614,.7288269,73351,69,160,185,16,14,16,14,1,0,1,0,0,0,1,0,5,18.38,50,1.403846,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.384615
3528,0,1,1983,28,20,35750,171,0,1,0,0,0,0,0,1,0,0,0,0,1,10,0,0,0,0,0,0,1,0,5,5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-.6108155,-.8459824,-.8858314,-1.057055,-.3017596,-.4597527,-.8120099,-.9519656,-.9239287,13008,67,177,195,10,13,10,13,4,0,0,1,0,1,0,0,6,18.75,40,7.865385,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,10.80769
1435,0,1,1982,29,23,73600,393,0,1,0,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,8,,0,1,0,0,,,,,0,0,1,0,0,0,1,0,0,0,-.5025188,.904658,-1.334657,-1.206575,-.7010995,-.3327285,-.3947729,-.599213,-.2297008,31243,76,220,250,12,13,14,13,2,0,0,1,0,0,1,0,9,20,60,2.980769,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8.692307
3449,0,1,1981,30,21,,,0,1,0,0,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,-.5849524,.858,-.1516476,.1370257,1.800059,2.429943,-.1278228,.0716867,.3762895,48583,75,165,173,12,16,17,16,0,0,0,1,0,0,1,0,10,18.5,40,.5961539,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.134615
5197,0,1,1981,30,25,40000,251,1,0,0,0,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,1.746532,1.045818,1.316272,1.421905,.5466147,1.094998,1.608468,1.546983,1.259257,97843,72,245,263,18,16,18,16,1,0,1,0,0,1,0,0,2,16.92,50,8.634615,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6.461538
5532,0,1,1982,29,22,32500,204,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,1,0,0,1,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-.3725183,.5586173,-.9554445,-.4061754,.3088443,-.6409845,-.3142131,-.3295759,-.2120109,36885,73,145,150,12,12,12,12,2,0,1,0,0,1,0,0,6,10,40,3.153846,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6.326923
222,0,1,1981,30,,35000,220,1,0,0,0,0,0,0,1,0,0,0,1,0,15,0,0,0,0,1,0,0,0,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,.2728376,.6144056,-.3462582,.7964274,.0945634,1.14175,.2231818,.3736205,.1426048,62197,65,140,150,12,9,12,9,1,1,0,0,0,0,1,0,4,16,40,5.442307,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4.807693
2006,0,1,1982,29,39,28100,223,0,0,0,1,0,0,0,0,1,0,0,0,1,16,0,0,0,1,0,0,0,0,3,,1,0,0,0,,,,,1,0,0,0,0,1,0,0,0,0,1.526341,1.050359,1.078515,1.73635,1.606142,1.108189,1.423373,1.508098,1.134888,94797,72,180,188,9,12,,12,2,0,0,1,0,0,1,0,3,34.62,40,5.576923,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5
392,0,1,1980,31,23,,,1,0,0,0,0,0,0,0,1,0,0,1,0,15,0,0,0,0,0,1,0,0,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.516609,2.715724,1.190901,1.343601,1.453594,1.695733,1.906525,1.89294,2.082921,95143,67,170,180,14,18,14,18,1,0,0,0,1,0,1,0,4,21.31,37,4.461538,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5.788462
1976,0,1,1984,27,21,37535,200,1,0,0,0,0,0,0,1,0,0,0,1,0,12,0,0,0,0,0,1,0,0,13,12,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-.2137716,-.1198709,-1.14802,-.8442454,-.5625974,-.4410529,-.4663263,-.6514897,-.676529,26572,73,162,165,12,12,12,12,2,0,0,0,1,0,1,0,3,26,50,3.653846,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,8.711538
2573,0,1,1983,28,29,113000,710,1,0,0,0,0,0,0,1,0,0,0,0,1,20,0,0,0,1,0,0,0,0,13,12,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.076482,.1853101,.9379481,.2935519,-.702209,.4968072,.3502426,.4172404,.5986158,66086,70,130,155,20,20,20,20,1,0,1,0,0,1,0,0,7,22.22,45,4.269231,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4977,0,1,1984,27,,41900,255,0,0,0,1,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,1,0,0,10,,0,0,1,0,,,,,0,0,1,0,0,1,0,0,0,0,-1.980499,-1.235397,-.6920748,-.4668387,-.7932392,-.1652121,-1.618513,-1.224836,-1.028269,15004,73,170,175,10,12,,12,5,1,0,0,0,1,0,0,5,12.5,40,.6153846,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.288461
1234,0,1,1983,28,28,83500,525,1,0,0,0,0,0,0,1,0,0,0,0,1,19,0,0,0,1,0,0,0,0,12,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,.9822231,1.204081,1.477298,.8183169,.6184994,-.5725825,1.276162,1.253551,1.429526,93480,66,150,160,17,16,17,16,1,0,1,0,0,0,1,0,5,10,40,.9230769,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.269231
6374,1,0,1983,28,30,50000,396,1,0,0,0,0,0,1,0,0,0,0,0,1,14,0,0,0,0,1,0,0,0,10,,0,0,0,1,,,,,0,0,1,0,0,0,1,0,0,0,1.760095,.9320295,1.706382,1.034584,-.3106621,.7872971,1.691851,1.519718,1.406612,92971,61,140,127,12,12,12,12,0,0,0,0,1,0,1,0,9,15.5,40,1.115385,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3.903846
4558,1,0,1982,29,23,11600,107,0,0,0,1,0,0,0,0,1,0,0,0,1,13,0,0,0,0,0,0,1,0,9,,0,1,0,0,,,,,0,0,1,0,0,1,0,0,0,0,-.7369458,-.6377274,.5691907,-1.33061,-1.42303,-.3576632,-.4242826,-.5983735,-.0369411,29368,60,137,155,11,12,,12,2,0,0,0,1,0,1,0,7,11.25,40,5.730769,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,7.230769
1551,1,0,1980,31,23,89900,480,0,1,0,0,0,0,0,1,0,0,0,0,1,19,0,0,1,0,0,0,0,0,,,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,.1771775,.4266186,.339062,.5983286,.3191795,1.463216,.3073247,.4306428,.4079278,53892,64,150,130,12,14,12,14,3,0,0,1,0,0,1,0,3,33.76,45,4.403846,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3
4213,1,0,1982,29,33,46000,280,1,0,0,0,0,0,0,0,1,0,1,0,0,17,0,0,0,1,0,0,0,0,8,9,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,.6280591,.5335749,.5113636,1.062106,1.550419,2.814351,.6318526,.7647378,.5568497,77360,62,120,140,14,12,14,12,3,0,0,1,0,0,1,0,,18.27,40,1.134615,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.134615
5992,1,0,1983,28,32,,,1,0,0,0,0,0,0,1,0,0,1,0,0,14,0,0,0,0,0,0,1,0,9,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-1.441966,-1.609776,-.622273,-1.735539,-.9537882,.2571217,-1.406244,-1.514389,-1.190693,10521,65,127,135,12,12,12,12,2,0,0,1,0,1,0,0,1,10,35,8.423077,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.980769
1143,1,0,1982,29,22,30500,191,0,0,0,1,0,0,0,1,0,0,0,0,1,14,0,0,0,0,1,0,0,0,15,,0,1,0,0,,,,,1,0,0,0,0,1,0,0,0,0,.8273222,.4402349,1.160807,1.222186,.268618,.5895461,.8941712,1.020908,.8534069,84773,61,140,157,12,13,,13,2,1,0,0,0,1,0,0,7,31.63,24,3.692308,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3.980769
4471,1,0,1984,27,26,,,1,0,0,0,0,0,0,1,0,0,0,0,1,18,0,0,0,1,0,0,0,0,10,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1.815088,2.602923,1.906811,1.588756,.2674821,1.177837,2.236287,2.213835,2.404546,99592,64,117,120,15,16,15,16,2,0,0,0,1,0,1,0,6,16.08,50,2.269231,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.653846
4539,1,0,1983,28,,71900,375,1,0,0,0,0,0,0,1,0,0,0,0,1,15,0,0,0,0,1,0,0,0,12,11,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,.5581232,-.4213995,.5798646,.7854528,-.0191863,-.103809,.3498275,.4196887,.0841137,62035,66,145,149,17,16,17,16,4,0,0,0,1,0,1,0,9,10.5,40,2.653846,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.961538
292,1,0,1984,27,24,29400,157,1,0,0,0,0,0,0,1,0,0,1,0,0,15,0,0,0,0,0,1,0,0,14,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-.4993464,-.0652329,-.0670967,.5307448,.8200991,.3316131,-.3112341,-.0288725,-.0709604,56630,68,215,250,12,14,12,14,1,1,0,0,0,0,1,0,4,12.75,10,5.096154,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,6.596154
844,1,0,1983,28,35,26000,206,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,1,0,0,0,0,10,7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,.0850067,-1.10779,-.0440014,-.2110706,.2009043,1.174721,-.2702237,-.3582121,-.6146158,31267,64,110,122,15,15,15,15,1,0,0,0,1,0,1,0,3,28.85,50,7.730769,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,6.807693
2169,1,0,1984,27,26,57000,451,1,0,0,0,0,0,0,0,0,1,0,0,1,16,0,0,0,1,0,0,0,0,9,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,.8837734,.2295847,.5890191,-.016283,.1397142,.2465232,.7101924,.4711924,.4361506,76398,65,150,150,16,16,16,16,2,1,0,0,0,0,1,0,,20,15,1.903846,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2.615385
1932,1,0,1981,30,28,113400,713,0,1,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,.5360353,.9023934,.7480096,1.812033,2.358282,1.963663,.747652,1.118267,.87973,89801,69,145,155,16,16,13,16,3,0,0,0,1,0,1,0,6,24.81,50,7.211538,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.423077
2746,1,0,1983,28,22,24000,150,0,0,0,0,1,0,0,1,0,0,0,1,0,12,0,0,0,0,0,1,0,0,12,,1,0,0,0,,,,,0,0,0,1,0,1,0,0,0,0,-.0375348,-.0013698,-.200802,.5087585,-.2335068,-.023706,-.0766271,.0746602,-.1082057,56258,60,116,122,15,12,15,,2,0,1,0,0,0,1,0,7,18.99,40,3.173077,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,9.153846
8810,1,0,1980,31,22,,,1,0,0,0,0,0,0,1,0,0,0,1,0,15,0,0,0,0,1,0,0,0,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,.286932,.3719806,.412458,1.112492,.9273549,1.551111,.3727971,.6104834,.4179311,63728,66,140,208,14,14,14,14,2,0,0,0,1,0,1,0,7,22.11,40,2.192308,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.615385
6173,1,0,1983,28,27,65800,414,0,1,0,0,0,0,1,0,0,0,0,0,1,16,0,0,0,0,1,0,0,0,11,,0,1,0,0,,,,,0,1,0,0,0,1,0,0,0,0,.5900905,-.271145,.8423109,.3720016,1.151333,1.042567,.4808002,.4284241,.3041976,65446,65,175,156,12,13,16,13,0,0,0,1,0,0,1,0,5,21.63,38,4.096154,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2.057692
4723,1,0,1982,29,31,101000,635,1,0,0,0,0,0,0,1,0,0,0,0,1,19,0,0,0,1,0,0,0,0,5,3,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-.5259615,.182981,-.6373951,-.5757965,-1.031153,-.2535606,-.4143652,-.4360938,-.2427207,29088,64,223,240,17,18,17,18,1,0,0,0,1,0,1,0,2,9.25,31,5.711538,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1.769231
2675,1,0,1984,27,25,42702,268,1,0,0,0,0,0,0,1,0,0,0,0,1,14,0,0,0,0,0,1,0,0,9,10,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-.1764764,-.1676791,-.5786446,-.2155876,-.9013886,-.7259326,-.3025108,-.3191849,-.3983894,41484,68,148,158,13,14,13,14,1,0,1,0,0,1,0,0,10,12,40,1.826923,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,7.519231
4962,1,0,1984,27,22,29119,139,0,1,0,0,0,0,1,0,0,0,0,0,1,14,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,.4309029,-.4716031,.2353838,-.0661091,.5752792,.2452765,.1714571,.0353503,-.1263624,58119,65,110,140,10,13,12,13,3,1,0,0,0,1,0,0,8,16,50,.4230769,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.153846
4170,1,0,1980,31,18,,,0,0,0,1,0,0,0,0,1,0,1,0,0,10,0,0,0,0,0,0,1,0,,,0,0,0,1,,,,,0,1,0,0,0,1,0,0,0,0,-2.03283,-1.754349,-1.258969,-1.799688,-1.763356,-.1912053,-1.945648,-1.916305,-1.607325,2658,68,215,190,12,11,,11,5,0,0,1,0,0,1,0,4,10,40,2.653846,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,12.25
373,1,0,1984,27,19,6000,47,0,0,0,1,0,0,0,1,0,0,0,1,0,12,0,0,0,0,0,1,0,0,1,,1,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,-1.600088,-.904154,-1.861963,-1.190908,-.7347132,-2.021605,-1.639898,-1.555681,-1.475499,7915,65,160,190,12,10,,10,3,0,0,0,1,0,1,0,7,9,35,4.557693,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,6.5
906,1,0,1984,27,19,,,0,0,0,1,0,0,0,1,0,0,0,0,1,14,0,0,0,0,1,0,0,0,11,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-1.112054,-.8199204,-1.438267,-.808201,-1.107466,-.164277,-1.232116,-1.169886,-1.204632,11754,64,125,140,8,10,,10,1,0,0,0,1,0,1,0,2,21.78,40,2.096154,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2.557692
5531,1,0,1980,31,19,32500,204,0,0,1,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,0,1,0,0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,.2261941,.2592897,-.2325372,.2283428,-1.288553,-.6774333,.1312159,.1340508,.0138744,50676,62,145,160,12,12,12,12,2,0,1,0,0,1,0,0,6,15.4,32,11.30769,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.73077
3161,1,0,1980,31,28,46500,368,1,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,0,0,1,0,0,0,,,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,.6588185,.8261591,.3679756,1.188822,.1505258,.6805764,.6897541,.8505537,.6364126,73582,67,140,150,12,12,12,12,1,0,1,0,0,0,1,0,3,11.75,40,5.307693,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,8
5845,1,0,1983,28,28,5500,51,0,0,0,1,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,0,1,0,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,-1.288523,-2.165263,-1.007046,-.917118,-.6105458,-.7907618,-1.580286,-1.505545,-1.692112,7615,62,130,136,12,11,,11,3,0,0,1,0,1,0,0,7,8.55,20,1.403846,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.788461
1084,1,0,1982,29,28,100000,628,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,9,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-.0059596,.7248079,.4335193,.752548,.5704801,1.58195,.3145715,.5324254,.6173173,63819,62,150,170,16,14,16,14,1,0,0,1,0,0,1,0,3,22,40,4.692307,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,6.480769
424,1,0,1984,27,31,71700,374,1,0,0,0,0,0,0,0,1,0,0,1,0,17,0,0,0,1,0,0,0,0,11,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,.6184445,.4515516,.6279412,1.107456,-.5108308,.6336355,.6360638,.784407,.5752767,83087,64,135,145,17,17,17,17,2,0,0,0,1,0,1,0,6,23.08,40,3.788461,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4.673077
4345,1,0,1981,30,26,26000,139,1,0,0,0,0,0,0,1,0,0,0,0,1,14,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,.2813623,-.3019194,.7624663,.2631813,.2040317,.5498615,.2807353,.2806265,.245207,58387,66,121,137,14,13,14,13,3,0,0,1,0,0,1,0,6,12.98,40,2.173077,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,6.115385
1450,1,0,1981,30,34,158000,1627,1,0,0,0,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,2.36137,2.361684,2.002414,1.985895,1.619701,1.736445,2.496489,2.437079,2.326881,100000,67,135,130,19,17,19,17,1,0,0,1,0,0,1,0,17,25.05,38,5.192307,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,7.519231
846,1,0,1980,31,30,64040,507,1,0,0,0,0,0,0,0,1,0,0,1,0,17,0,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-.0668398,-.1891973,.2256318,.2336434,-.8384805,-.2373346,-.0271667,.0562435,.0190376,45919,64,124,158,17,13,17,13,2,0,0,0,1,0,1,0,7,17,40,.5192308,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5.961538
2845,1,0,1982,29,26,45120,357,0,0,0,0,1,0,0,1,0,0,0,0,1,14,0,0,0,0,1,0,0,0,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,-.0858779,-.421452,-.4127589,.2553465,.726934,1.056761,-.2768705,-.1866443,-.4452576,42019,62,105,116,11,12,11,,2,0,1,0,0,1,0,0,8,8,36,.5576923,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.769231
667,1,0,1982,29,37,35000,149,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,1,0,0,0,0,5,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,.3488778,-.7515566,.3056323,.4281479,.9051497,.3049781,.0687545,.0920236,-.2381933,60034,67,138,145,15,4,15,4,4,0,1,0,0,0,1,0,3,22.12,40,6.961538,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,4.423077
2933,1,0,1982,29,22,79000,422,1,0,0,0,0,0,0,1,0,0,0,0,1,13,0,0,0,0,0,0,1,0,16,13,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,.4266649,.4618625,-.0346582,-.4909859,-1.338785,-.700828,.3514275,.1009171,.2274262,55883,63,96,200,13,14,13,14,2,0,1,0,0,1,0,0,7,3.75,30,1.673077,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.71154
5204,1,0,1984,27,21,81500,512,1,0,0,0,0,0,0,1,0,0,0,0,1,18,0,0,0,1,0,0,0,0,12,9,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,-.7071341,-.3782632,-.5608517,-.5611904,-.6331583,-.379651,-.6471214,-.6183386,-.5012005,26882,70,120,130,12,12,12,12,1,0,1,0,0,1,0,0,2,12,38,3.307692,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.730769
4899,1,0,1982,29,29,,,1,0,0,0,0,0,1,0,0,0,0,0,1,16,0,0,0,1,0,0,0,0,13,14,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,.2465823,.7589567,.3512268,.6200317,1.168929,-.1117442,.4401322,.5525402,.5916433,79714,62,124,140,14,14,14,14,1,1,0,0,0,1,0,0,5,20,35,6.076923,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,6.692307
6378,1,0,1981,30,25,84200,389,1,0,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,-.0276553,.3582899,.1141349,-.1841941,-.1467943,-1.129183,.1141719,.0722882,.2515413,44116,69,180,220,13,14,13,14,3,0,0,0,1,0,1,0,11,20,35,1.576923,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,11.67308
3221,1,0,1980,31,34,45015,356,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,.2762762,1.144881,.9195577,.8665418,.5761991,.3218274,.7186668,.8968607,1.100526,84180,67,160,135,12,14,12,14,4,0,1,0,0,0,1,0,5,6.25,40,1.326923,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,7.711538
3475,1,0,1984,27,31,80000,382,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,1,0,0,0,0,11,10,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,.9168063,.7827946,1.570969,.960098,1.089648,1.317783,1.150186,1.183243,1.254816,93375,69,180,220,16,13,16,13,3,0,0,1,0,0,1,0,6,16.16,45,4.115385,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,4.692307
2801,1,0,1983,28,31,109500,666,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,10,10,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,.5059099,1.352059,1.717503,.617952,1.141111,.2555633,1.121061,1.172821,1.636535,87998,60,160,170,14,19,14,19,1,0,1,0,0,1,0,0,10,14.5,40,1.923077,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.596154
